created_at,source,text,userid_str,status_id_str,id,reply_userid_str,reply_status_id_str,name,birth,term_partisanship,term_type,term_state
2021-11-30T00:23:01Z,[],New doc I released recently is latest evidence of deep biz ties btwn Hunter Biden &amp; Chinese businessman linked to communist regime+ further supports findings in my report w Sen Johnson from last yr When is media going to wake up to these well documented entanglements???,10615232,1465476422886117390,6025009,NA,NA,Chuck Grassley,1933-09-17,Republican,sen,IA
2021-11-30T00:30:52Z,"[{'url': 'https://t.co/24ab2jCdQJ', 'expanded_url': 'https://twitter.com/enesfreedom/status/1465444269687255053', 'display_url': 'twitter.com/enesfreedom/st…', 'indices': [213, 236]}]",Congratulations to @EnesFreedom for becoming a U.S. citizen today. You are one of Kentucky’s finest and continue to lead the charge in the @NBA on standing up to human rights abuses in China and around the world. https://t.co/24ab2jCdQJ,1089334250,1465478401804939270,6025194,NA,NA,Andy Barr,1973-07-24,Republican,rep,KY
2021-11-30T02:09:17Z,[],"A year ago, Walensky - now Biden’s CDC Director - not only believed the bogus numbers put out by communist China, but also thought its brutal lockdowns were worth learning from.

It shouldn’t surprise anyone that Biden’s CDC is obsessed with trying to take away our freedoms.",814103950404239360,1465503166313680899,6025940,NA,NA,Brian J. Mast,1980-07-10,Republican,rep,FL
2021-11-30T13:59:00Z,"[{'url': 'https://t.co/YCQcJqC1yT', 'expanded_url': 'https://twitter.com/adrianzenz/status/1465409699575042050', 'display_url': 'twitter.com/adrianzenz/sta…', 'indices': [139, 162]}]",It's time for the Administration to take a firm stance on China. These human rights violations cannot be rewarded with American ambiguity. https://t.co/YCQcJqC1yT,1343258042704527362,1465681774621642752,6026754,NA,NA,Pat Fallon,1967-12-19,Republican,rep,TX
2021-11-30T14:06:00Z,[],"Had a great meeting yesterday with Dr. Huang, an advocate for Taiwan. We discussed China's growing influence, their attempts to influence Taiwanese elections, and how the U.S. can continue to support our key ally. Thanks to Dr. Huang for the great meeting. https://t.co/mfv9fVPCfc",1344325638983987201,1465683534169870341,6026798,NA,NA,Kat Cammack,1988-02-16,Republican,rep,FL
2021-11-30T14:06:18Z,[],"Yesterday I visited with the Hancock County Farm Bureau to discuss agriculture, healthcare and the national security threats posed by the Chinese Communist Party. Thanks for the visit! https://t.co/ORIupQH2c8",1345787285179162624,1465683610573357062,6026840,NA,NA,Diana Harshbarger,1960-01-01,Republican,rep,TN
2021-11-30T14:09:55Z,"[{'url': 'https://t.co/r2f0Zd8vhA', 'expanded_url': 'https://freebeacon.com/national-security/chinese-communist-party-funds-washington-think-tanks/', 'display_url': 'freebeacon.com/national-secur…', 'indices': [256, 279]}]","""Beijing believes foreigners are more likely to accept propaganda if it appears to come from non-Chinese sources.""
 
My bill exposes the #CCP's influence ops by requiring witnesses to report foreign funding.

Pass the Truth in Testimony Act! @RepJoeWilson
https://t.co/r2f0Zd8vhA",816131319033950208,1465684522587107329,6027566,NA,NA,Jim Banks,1979-07-16,Republican,rep,IN
2021-11-30T14:19:10Z,"[{'url': 'https://t.co/zGmrVqzqbL', 'expanded_url': 'https://www.detroitnews.com/story/business/autos/2021/11/29/slotkin-im-not-going-bullied-china/8795977002/', 'display_url': 'detroitnews.com/story/business…', 'indices': [261, 284]}]","I've been laser-focused on our supply chains for months &amp; Taiwan is the main producer of the semiconductors our auto plants depend on. This was a chance to discuss how we can end the shortages. China's bullying was never going to stop me from doing my job.
https://t.co/zGmrVqzqbL",1078401427347857408,1465686849880571906,6026431,NA,NA,Elissa Slotkin,1976-07-10,Democrat,rep,MI
2021-11-30T14:39:36Z,"[{'url': 'https://t.co/yrJorBPS7l', 'expanded_url': 'https://www.supertalk.fm/op-ed-from-senator-roger-wicker-time-to-end-roe-v-wade/', 'display_url': 'supertalk.fm/op-ed-from-sen…', 'indices': [247, 270]}]","The U.S. is one out of only seven countries that permits elective abortions after 20 weeks, alongside China and North Korea. Millions of Americans will be praying that the Dobbs case becomes a turning point in the cause for life.

#WickerReport
 
https://t.co/yrJorBPS7l",264219447,1465691992579584000,6027214,NA,NA,Roger F. Wicker,1951-07-05,Republican,sen,MS
2021-11-30T15:01:09Z,[],"@MorningsMaria @MariaBartiromo @wjmcgurn @FoxBusiness 100% @MariaBartiromo! We can't trust #China on anything including #climate issues. 

The U.S. leads the world in the reduction of #carbon emissions thanks to clean #natgas #Naturalgas. 

Unfortunately, @POTUS @JoeBiden @SpeakerPelosi want to end the use of this clean resource.",211530910,1465697414879186946,6027043,2330590446,1465692877942493197,Bill Johnson,1954-11-10,Republican,rep,OH
2021-11-30T15:28:58Z,[],Never back down to Communist China. This is a fight for American values.,278145569,1465704415059271685,6027232,NA,NA,Marsha Blackburn,1952-06-06,Republican,sen,TN
2021-11-30T15:39:53Z,[],"From the beginning of this pandemic, Tony Fauci and public health bureaucrats have been more concerned with protecting the feelings of the Chinese Communist Party than with protecting the American people. https://t.co/2BuGd47ACx",968650362,1465707162353561603,6027661,NA,NA,Tom Cotton,1977-05-13,Republican,sen,AR
2021-11-30T15:52:22Z,"[{'url': 'https://t.co/H8YYB9PguY', 'expanded_url': 'https://twitter.com/axios/status/1465681895598043140', 'display_url': 'twitter.com/axios/status/1…', 'indices': [274, 297]}]","Communist China is committing a horrific genocide in Xinjiang, but @Airbnb doesn't let those crimes or U.S. sanctions get in the way of its profits.
 
If Airbnb actually cared about human rights, it would stop these rentals &amp; pull its sponsorship of the 2022 @Olympics. https://t.co/H8YYB9PguY",131546062,1465710301261676553,6026691,NA,NA,Rick Scott,1952-12-01,Republican,sen,FL
2021-11-30T15:59:13Z,"[{'url': 'https://t.co/1YDxjcRmnv', 'expanded_url': 'https://twitter.com/BethanyAllenEbr/status/1465657535784960001', 'display_url': 'twitter.com/BethanyAllenEb…', 'indices': [276, 299]}]",".@USTreasury should investigate Airbnb for noncompliance with US sanctions law.

Airbnb is a sponsor of the Beijing Olympics in February and they clearly have no issue with China's genocide and human rights abuses in Xinjiang. Now, they are potentially also violating US law. https://t.co/1YDxjcRmnv",2862577383,1465712027465306112,6027251,NA,NA,Ken Buck,1959-02-16,Republican,rep,CO
2021-11-30T16:09:09Z,[],"China 🇨🇳 is a dangerous adversary that is causing chaos &amp; monopolizing power worldwide.

President Biden continues to project weakness and incompetence in taking on America’s biggest national security threat. @newsmax https://t.co/S8jI6fMGSa",1274852794206388225,1465714527056666625,6026676,NA,NA,James Comer,1972-08-19,Republican,rep,KY
2021-11-30T16:23:21Z,"[{'url': 'https://t.co/rt145iYW52', 'expanded_url': 'https://twitter.com/adrianzenz/status/1465409699575042050', 'display_url': 'twitter.com/adrianzenz/sta…', 'indices': [151, 174]}]","President Xi Jinping directly authorized China’s genocidal campaign to eradicate Uyghurs and other ethnic minorities. What happened to “never again”?

https://t.co/rt145iYW52",2862577383,1465718098460389391,6027250,NA,NA,Ken Buck,1959-02-16,Republican,rep,CO
2021-11-30T16:29:09Z,[],"Yesterday, I joined @LizMacDonaldFOX to discuss the rampant fraud in U.S. jobless benefits, 40% of which has ended up in the hands of the Chinese &amp; the Russians.

The DEMs are hellbent on dishing out money w/o proper oversight to ensure U.S. taxpayer $ ends up in the right hands. https://t.co/UYfD6VjoVh",1343968646050283522,1465719560456314880,6026781,NA,NA,Byron Donalds,1978-10-28,Republican,rep,FL
2021-11-30T16:35:01Z,"[{'url': 'https://t.co/YAaok7jbOc', 'expanded_url': 'https://www.wsj.com/articles/supreme-court-to-review-mississippis-15-week-abortion-ban-11638278936', 'display_url': 'wsj.com/articles/supre…', 'indices': [239, 262]}]","The United States is 1 of just 7 countries – including China &amp; North Korea – that allows elective abortions past 20 weeks. This is wrong.
 
I pray our Supreme Court Justices make the right decision &amp; choose life. #ModernizeOurLaw

https://t.co/YAaok7jbOc",1096059529,1465721036834549762,6026617,NA,NA,James E. Risch,1943-05-03,Republican,sen,ID
